norad_cat_id,object_name,country_code,rcs_size,min_separation_km,hours_within_100km,prior,likelihood_ratio,posterior,propagation_failed
41911,TJS-2,PRC,LARGE,35203.1151,0.0,0.05,0.0001,0.0,False
13974,RADUGA 12,CIS,LARGE,35203.2496,0.0,0.05,0.0001,0.0,False
22907,GORIZONT 29,CIS,LARGE,35203.3965,0.0,0.05,0.0001,0.0,False
39157,CHINASAT 11,PRC,LARGE,35203.4237,0.0,0.05,0.0001,0.0,False
38352,CHINASAT 2A,PRC,LARGE,35203.6153,0.0,0.05,0.0001,0.0,False
25045,KUPON,CIS,MEDIUM,35203.8278,0.0,0.05,0.0001,0.0,False
14783,COSMOS 1540,CIS,MEDIUM,35203.9908,0.0,0.05,0.0001,0.0,False
43920,CHINASAT 2D,PRC,LARGE,35204.0443,0.0,0.05,0.0001,0.0,False
38978,YAMAL 300K,CIS,LARGE,35204.1536,0.0,0.05,0.0001,0.0,False
39375,RADUGA 1M-3,CIS,LARGE,35204.5805,0.0,0.05,0.0001,0.0,False
12120,EKRAN 6,CIS,LARGE,35204.6479,0.0,0.05,0.0001,0.0,False
39017,CHINASAT 12,PRC,LARGE,35204.8475,0.0,0.05,0.0001,0.0,False
38977,LUCH 5B,CIS,LARGE,35205.0594,0.0,0.05,0.0001,0.0,False
43432,COSMOS 2526,CIS,LARGE,35205.1117,0.0,0.05,0.0001,0.0,False
15946,RADUGA 16,CIS,LARGE,35205.1479,0.0,0.05,0.0001,0.0,False
62374,TJS-12,PRC,LARGE,35205.3358,0.0,0.05,0.0001,0.0,False
44076,TIANLIAN 2-01,PRC,LARGE,35205.351,0.0,0.05,0.0001,0.0,False
25642,RADUGA 1-4,CIS,LARGE,35205.3807,0.0,0.05,0.0001,0.0,False
39487,EXPRESS AM-5,CIS,LARGE,35205.6648,0.0,0.05,0.0001,0.0,False
55841,LUCH (OLYMP) 2,CIS,LARGE,35205.7661,0.0,0.05,0.0001,0.0,False
55506,ELEKTRO-L 4,CIS,LARGE,35205.8479,0.0,0.05,0.0001,0.0,False
42662,CHINASAT 16,PRC,LARGE,35205.9578,0.0,0.05,0.0001,0.0,False
40895,EXPRESS AM-8,CIS,LARGE,35206.0678,0.0,0.05,0.0001,0.0,False
66549,SJ-28,PRC,,35206.233,0.0,0.05,0.0001,0.0,False
37806,COSMOS 2473,CIS,LARGE,35206.4814,0.0,0.05,0.0001,0.0,False
61503,HG-03,PRC,LARGE,35206.4954,0.0,0.05,0.0001,0.0,False
24798,DFH-3 2,PRC,LARGE,35206.7061,0.0,0.05,0.0001,0.0,False
50001,EXPRESS AMU-7,CIS,LARGE,35206.9569,0.0,0.05,0.0001,0.0,False
41191,EXPRESS AMU1,CIS,LARGE,35206.9877,0.0,0.05,0.0001,0.0,False
67246,FENGYUNG-4C,PRC,,35207.1371,0.0,0.05,0.0001,0.0,False
56564,BEIDOU 3 G4,PRC,LARGE,35207.3422,0.0,0.05,0.0001,0.0,False
26394,COSMOS 2371,CIS,LARGE,35207.4072,0.0,0.05,0.0001,0.0,False
45863,APSTAR 6D,PRC,LARGE,35207.4272,0.0,0.05,0.0001,0.0,False
43683,BEIDOU 3G1,PRC,LARGE,35207.5987,0.0,0.05,0.0001,0.0,False
44457,COSMOS 2539,CIS,LARGE,35207.6083,0.0,0.05,0.0001,0.0,False
32478,EXPRESS AM-33,CIS,LARGE,35207.6704,0.0,0.05,0.0001,0.0,False
63924,TJS-19,PRC,LARGE,35208.0826,0.0,0.05,0.0001,0.0,False
19710,STTW-3,PRC,LARGE,35208.0935,0.0,0.05,0.0001,0.0,False
55239,APSTAR 6E,PRC,LARGE,35208.1124,0.0,0.05,0.0001,0.0,False
14899,STTW-T2,PRC,LARGE,35208.5443,0.0,0.05,0.0001,0.0,False
41105,ELEKTRO-L 2,CIS,LARGE,35209.0126,0.0,0.05,0.0001,0.0,False
41194,GAOFEN 4,PRC,LARGE,35209.3608,0.0,0.05,0.0001,0.0,False
41121,COSMOS 2513,CIS,LARGE,35209.5167,0.0,0.05,0.0001,0.0,False
49011,TIANLIAN 1-O5,PRC,,35209.5587,0.0,0.05,0.0001,0.0,False
49062,CHINASAT 2E,PRC,LARGE,35209.8538,0.0,0.05,0.0001,0.0,False
23267,COSMOS 2291,CIS,LARGE,35209.8741,0.0,0.05,0.0001,0.0,False
45985,EXPRESS 103,CIS,LARGE,35210.0564,0.0,0.05,0.0001,0.0,False
40982,APSTAR 9,PRC,LARGE,35210.4276,0.0,0.05,0.0001,0.0,False
50002,EXPRESS AMU-3,CIS,LARGE,35210.5316,0.0,0.05,0.0001,0.0,False
45344,BEIDOU 3 G2,PRC,LARGE,35211.3945,0.0,0.05,0.0001,0.0,False
64470,CHINASAT-9C,PRC,,35211.5135,0.0,0.05,0.0001,0.0,False
23426,LUCH,CIS,LARGE,35211.6883,0.0,0.05,0.0001,0.0,False
49115,TJS-7,PRC,LARGE,35211.7152,0.0,0.05,0.0001,0.0,False
11440,GORIZONT 2,CIS,LARGE,35212.058,0.0,0.05,0.0001,0.0,False
26477,RADUGA 1-5,CIS,LARGE,35212.1791,0.0,0.05,0.0001,0.0,False
60179,CHINASAT-3A,PRC,,35212.1791,0.0,0.05,0.0001,0.0,False
8357,COSMOS 775,CIS,LARGE,35212.4042,0.0,0.05,0.0001,0.0,False
42907,COSMOS 2520,CIS,,35212.5068,0.0,0.05,0.0001,0.0,False
41725,TIANTONG-1 1,PRC,LARGE,35213.1075,0.0,0.05,0.0001,0.0,False
39613,EXPRESS AT2,CIS,LARGE,35213.5912,0.0,0.05,0.0001,0.0,False
49125,CHINASAT 9B,PRC,LARGE,35213.9965,0.0,0.05,0.0001,0.0,False
40345,YAMAL 401,CIS,LARGE,35214.301,0.0,0.05,0.0001,0.0,False
66990,TJS-22,PRC,,35214.9854,0.0,0.05,0.0001,0.0,False
21038,RADUGA 1-2,CIS,LARGE,35215.368,0.0,0.05,0.0001,0.0,False
16526,STTW-1,PRC,LARGE,35215.5732,0.0,0.05,0.0001,0.0,False
23108,GORIZONT 30,CIS,LARGE,35215.7159,0.0,0.05,0.0001,0.0,False
16667,COSMOS 1738,CIS,LARGE,35216.0869,0.0,0.05,0.0001,0.0,False
63524,TJS-17,PRC,LARGE,35216.4139,0.0,0.05,0.0001,0.0,False
23168,COSMOS 2282,CIS,LARGE,35218.2911,0.0,0.05,0.0001,0.0,False
20263,GORIZONT 19,CIS,LARGE,35218.4941,0.0,0.05,0.0001,0.0,False
20391,COSMOS 2054,CIS,LARGE,35219.0379,0.0,0.05,0.0001,0.0,False
50574,TJS-9,PRC,LARGE,35220.0445,0.0,0.05,0.0001,0.0,False
23653,COSMOS 2319,CIS,LARGE,35220.7508,0.0,0.05,0.0001,0.0,False
19596,RADUGA 22,CIS,LARGE,35221.9145,0.0,0.05,0.0001,0.0,False
21016,RADUGA 26,CIS,LARGE,35221.9403,0.0,0.05,0.0001,0.0,False
23010,RADUGA 31,CIS,LARGE,35222.047,0.0,0.05,0.0001,0.0,False
11708,RADUGA 6,CIS,LARGE,35225.4406,0.0,0.05,0.0001,0.0,False
12618,RADUGA 9,CIS,LARGE,35226.6892,0.0,0.05,0.0001,0.0,False
15057,RADUGA 15,CIS,LARGE,35226.7525,0.0,0.05,0.0001,0.0,False
20923,GORIZONT 21,CIS,LARGE,35229.4512,0.0,0.05,0.0001,0.0,False
15144,GORIZONT 10,CIS,LARGE,35231.0067,0.0,0.05,0.0001,0.0,False
37344,ELEKTRO-L,CIS,LARGE,35232.3272,0.0,0.05,0.0001,0.0,False
28194,RADUGA 1-7,CIS,LARGE,35232.9534,0.0,0.05,0.0001,0.0,False
18384,COSMOS 1888,CIS,LARGE,35234.9691,0.0,0.05,0.0001,0.0,False
21702,COSMOS 2155,CIS,LARGE,35236.8952,0.0,0.05,0.0001,0.0,False
26372,GORIZONT 33,CIS,LARGE,35236.9847,0.0,0.05,0.0001,0.0,False
26382,FENGYUN 2B,PRC,LARGE,35248.4479,0.0,0.05,0.0001,0.0,False
50322,SHIYAN 12 02 (SY-12 02),PRC,LARGE,35248.7997,0.0,0.05,0.0001,0.0,False
50321,SHIYAN 12 01 (SY-12 01),PRC,LARGE,35251.034,0.0,0.05,0.0001,0.0,False
29398,CHINASAT 22A,PRC,LARGE,35258.8383,0.0,0.05,0.0001,0.0,False
37804,CHINASAT 1A,PRC,LARGE,35260.9984,0.0,0.05,0.0001,0.0,False
22880,GORIZONT 28,CIS,LARGE,35264.1352,0.0,0.05,0.0001,0.0,False
13056,EKRAN 8,CIS,LARGE,35273.3704,0.0,0.05,0.0001,0.0,False
26643,CHINASAT 31 (BEIDOU 1B),PRC,LARGE,35280.8406,0.0,0.05,0.0001,0.0,False
19397,GORIZONT 16,CIS,LARGE,35283.9279,0.0,0.05,0.0001,0.0,False
21922,GORIZONT 25,CIS,LARGE,35295.6042,0.0,0.05,0.0001,0.0,False
34264,RADUGA 1-8,CIS,LARGE,35301.0685,0.0,0.05,0.0001,0.0,False
23717,GALS 2,CIS,LARGE,35302.4178,0.0,0.05,0.0001,0.0,False
30323,BEIDOU 1D,PRC,LARGE,35302.5302,0.0,0.05,0.0001,0.0,False
25897,YAMAL 102,CIS,LARGE,35313.8868,0.0,0.05,0.0001,0.0,False
27813,BD 1 03,PRC,LARGE,35316.3886,0.0,0.05,0.0001,0.0,False
58204,TJS-10,PRC,LARGE,35316.9218,0.0,0.05,0.0001,0.0,False
14985,CHINASAT 5 (SPACENET 1),PRC,LARGE,35317.8959,0.0,0.05,0.0001,0.0,False
23775,GORIZONT 31,CIS,LARGE,35327.6107,0.0,0.05,0.0001,0.0,False
42763,CHINASAT 9A,PRC,LARGE,35329.0889,0.0,0.05,0.0001,0.0,False
41838,SJ-17,PRC,LARGE,35331.6428,0.0,0.05,0.0001,0.0,False
20107,GORIZONT 18,CIS,LARGE,35335.9282,0.0,0.05,0.0001,0.0,False
26736,EKRAN 21,CIS,LARGE,35348.0704,0.0,0.05,0.0001,0.0,False
37150,CHINASAT 6A,PRC,LARGE,35349.2484,0.0,0.05,0.0001,0.0,False
16497,RADUGA 18,CIS,LARGE,35350.5183,0.0,0.05,0.0001,0.0,False
23319,EXPRESS 1,CIS,LARGE,35367.671,0.0,0.05,0.0001,0.0,False
23943,APSTAR 1A,PRC,LARGE,35412.2747,0.0,0.05,0.0001,0.0,False
22041,GORIZONT 26,CIS,LARGE,35432.0121,0.0,0.05,0.0001,0.0,False
25010,APSTAR 2R (TELSTAR 10),PRC,LARGE,35449.2151,0.0,0.05,0.0001,0.0,False
23185,APSTAR 1,PRC,LARGE,35450.6462,0.0,0.05,0.0001,0.0,False
32373,RADUGA 1M-1,CIS,LARGE,35459.0051,0.0,0.05,0.0001,0.0,False
28234,EXPRESS AM-11,CIS,LARGE,35478.3392,0.0,0.05,0.0001,0.0,False
19765,GORIZONT 17,CIS,LARGE,35483.4667,0.0,0.05,0.0001,0.0,False
28629,EXPRESS AM-2,CIS,LARGE,35483.6365,0.0,0.05,0.0001,0.0,False
24901,ABS 3 (AGILA 2),PRC,LARGE,35484.4146,0.0,0.05,0.0001,0.0,False
59479,DUMMY SAT 3/ORION,CIS,,35486.1296,0.0,0.05,0.0001,0.0,False
25404,CHINASAT 5B (SINOSAT 1),PRC,LARGE,35488.6938,0.0,0.05,0.0001,0.0,False
33596,EXPRESS MD1,CIS,LARGE,35490.1438,0.0,0.05,0.0001,0.0,False
28463,EXPRESS AM-1,CIS,MEDIUM,35506.135,0.0,0.05,0.0001,0.0,False
27441,EXPRESS 4A,CIS,LARGE,35513.8334,0.0,0.05,0.0001,0.0,False
31800,CHINASAT 6B,PRC,LARGE,35513.8674,0.0,0.05,0.0001,0.0,False
41103,CHINASAT 1C,PRC,LARGE,35520.3123,0.0,0.05,0.0001,0.0,False
38049,FENGYUN 2F,PRC,LARGE,35526.1375,0.0,0.05,0.0001,0.0,False
28082,CHINASAT 20,PRC,LARGE,35526.4556,0.0,0.05,0.0001,0.0,False
40258,LUCH (OLYMP),CIS,LARGE,35526.7331,0.0,0.05,0.0001,0.0,False
33463,FENGYUN 2E,PRC,LARGE,35528.5672,0.0,0.05,0.0001,0.0,False
37737,TIANLIAN 1-02,PRC,LARGE,35540.0138,0.0,0.05,0.0001,0.0,False
38730,TIANLIAN 1-03,PRC,LARGE,35542.0792,0.0,0.05,0.0001,0.0,False
25546,BONUM 1,CIS,LARGE,35544.0089,0.0,0.05,0.0001,0.0,False
28364,APSTAR 5 (TELSTAR 18),PRC,LARGE,35555.8345,0.0,0.05,0.0001,0.0,False
36358,RADUGA 1M-2,CIS,LARGE,35557.1413,0.0,0.05,0.0001,0.0,False
25354,CHINASAT 5A (CHINASTAR1),PRC,LARGE,35563.9188,0.0,0.05,0.0001,0.0,False
28707,EXPRESS AM-3,CIS,LARGE,35567.2502,0.0,0.05,0.0001,0.0,False
26599,CHINASAT 32 (BEIDOU 1),PRC,LARGE,35569.3067,0.0,0.05,0.0001,0.0,False
21533,GORIZONT 23,CIS,LARGE,35570.2755,0.0,0.05,0.0001,0.0,False
13092,GORIZONT 5,CIS,LARGE,35585.6682,0.0,0.05,0.0001,0.0,False
20083,RADUGA 1-1,CIS,LARGE,35630.877,0.0,0.05,0.0001,0.0,False
34779,COMPASS G2,PRC,LARGE,35634.4801,0.0,0.05,0.0001,0.0,False
26378,EXPRESS 3A,CIS,LARGE,35635.095,0.0,0.05,0.0001,0.0,False
28638,APSTAR 6,PRC,LARGE,35646.5887,0.0,0.05,0.0001,0.0,False
37234,CHINASAT 20A,PRC,LARGE,35652.2264,0.0,0.05,0.0001,0.0,False
11841,GORIZONT 4,CIS,LARGE,35677.2864,0.0,0.05,0.0001,0.0,False
17046,RADUGA 19,CIS,LARGE,35685.1212,0.0,0.05,0.0001,0.0,False
14532,GORIZONT 8,CIS,LARGE,35693.6429,0.0,0.05,0.0001,0.0,False
21759,GORIZONT 24,CIS,LARGE,35697.9495,0.0,0.05,0.0001,0.0,False
14160,GORIZONT 7,CIS,LARGE,35720.7533,0.0,0.05,0.0001,0.0,False
14307,RADUGA 13,CIS,LARGE,35745.1098,0.0,0.05,0.0001,0.0,False
26098,EXPRESS 2A,CIS,LARGE,35757.0101,0.0,0.05,0.0001,0.0,False
40355,DUMMY SAT 2/BREEZE-M,CIS,LARGE,35770.2643,0.0,0.05,0.0001,0.0,False
29640,FENGYUN 2D,PRC,LARGE,35775.0799,0.0,0.05,0.0001,0.0,False
19017,GORIZONT 15,CIS,LARGE,35789.9372,0.0,0.05,0.0001,0.0,False
28451,FENGYUN 2C,PRC,LARGE,35813.7181,0.0,0.05,0.0001,0.0,False
13669,RADUGA 11,CIS,LARGE,35826.5306,0.0,0.05,0.0001,0.0,False
17969,GORIZONT 14,CIS,LARGE,35836.0613,0.0,0.05,0.0001,0.0,False
26936,RADUGA 1-6,CIS,LARGE,35861.1304,0.0,0.05,0.0001,0.0,False
32779,TIANLIAN 1-01,PRC,LARGE,36011.0762,0.0,0.05,0.0001,0.0,False
26058,CHINASAT 22,PRC,LARGE,36046.1756,0.0,0.05,0.0001,0.0,False
19683,EKRAN 19,CIS,LARGE,36151.2613,0.0,0.05,0.0001,0.0,False
17083,GORIZONT 13,CIS,LARGE,36168.1614,0.0,0.05,0.0001,0.0,False
24834,FENGYUN 2A,PRC,LARGE,36170.6836,0.0,0.05,0.0001,0.0,False
16729,EKRAN 15,CIS,LARGE,36248.4703,0.0,0.05,0.0001,0.0,False
18328,EKRAN 16,CIS,LARGE,36295.8919,0.0,0.05,0.0001,0.0,False
47242,IPM 2/BREEZE-M,CIS,LARGE,36301.8409,0.0,0.05,0.0001,0.0,False
18715,EKRAN 17,CIS,LARGE,36329.7063,0.0,0.05,0.0001,0.0,False
17611,RADUGA 20,CIS,LARGE,36364.907,0.0,0.05,0.0001,0.0,False
15219,EKRAN 13,CIS,LARGE,36394.8664,0.0,0.05,0.0001,0.0,False
14821,EKRAN 12,CIS,LARGE,36419.7817,0.0,0.05,0.0001,0.0,False
13878,EKRAN 10,CIS,LARGE,36614.9418,0.0,0.05,0.0001,0.0,False
19090,EKRAN 18,CIS,LARGE,36662.6995,0.0,0.05,0.0001,0.0,False
15626,EKRAN 14,CIS,LARGE,36747.9797,0.0,0.05,0.0001,0.0,False
29516,SINOSAT 2,PRC,LARGE,37259.5807,0.0,0.05,0.0001,0.0,False
